,tweet,date,id,location,id_user,score,Country,Country_real,Compound
504,RT @MattWallace888: BREAKING: Elon Musk Just Said He’s About To EXPOSE EVERYTHING Regarding Twitter Covid Lies &amp; Government Collusiono,2022-12-11 23:59:59+00:00,1602090853769437185,"Port St Lucie, FL",734168038015012864,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.5954}",Port St Lucie FL,United States,0.5954
505,"RT @noondlyt: The most irresponsible and dangerous thing he has done so far. 

Elon Musk targets Dr. Anthony Fauci in viral tweet, drawing…",2022-12-11 23:59:59+00:00,1602090853341839360,,1271939589066969089,"{'neg': 0.232, 'neu': 0.768, 'pos': 0.0, 'compound': -0.6289}",,,-0.6289
506,"RT @RBReich: Elon Musk and his enablers have turned this website into a torrent of ad hominem attacks, lies floated as jokes, and blatant m…",2022-12-11 23:59:59+00:00,1602090852704288769,,1383494917134061569,"{'neg': 0.238, 'neu': 0.762, 'pos': 0.0, 'compound': -0.762}",,,-0.762
507,@DavidCornDC Anthony Fauci funded research that ended up escaping from a Chinese lab and killing millions of people… https://t.co/zSz1RManKJ,2022-12-11 23:59:59+00:00,1602090851894579200,United States,1362482946163187713,"{'neg': 0.199, 'neu': 0.732, 'pos': 0.07, 'compound': -0.5719}",United States,United States,-0.5719
508,ok now elon musk can really go to hell for putting ads in the replies like,2022-12-11 23:59:58+00:00,1602090850959478785,orlando,1093763509,"{'neg': 0.204, 'neu': 0.741, 'pos': 0.056, 'compound': -0.6369}",orlando,United States,-0.6369
509,RT @ACTBrigitte: Elon Musk exposed the deep state.,2022-12-11 23:59:58+00:00,1602090850271780864,Gulag of Washington state ,889389832107040768,"{'neg': 0.216, 'neu': 0.576, 'pos': 0.208, 'compound': -0.2878}",Gulag of Washington state,,-0.2878
510,"RT @hatr: ""In five words, Musk manages to mock transgender and nonbinary people, signal his disdain for public-health officials, and send u…",2022-12-11 23:59:58+00:00,1602090848610566151,"Risa, Alpha-Quadrant",1015983320,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.0772}",Risa AlphaQuadrant,,-0.0772
511,RT @thebradfordfile: The same frauds who cheered on months of deadly BLM riots now claim people are going to die because Elon Musk owns twi…,2022-12-11 23:59:58+00:00,1602090847822090240,,3068750655,"{'neg': 0.228, 'neu': 0.772, 'pos': 0.0, 'compound': -0.7096}",,,-0.7096
512,RT @MattWallace888: BREAKING: Elon Musk Just Said He’s About To EXPOSE EVERYTHING Regarding Twitter Covid Lies &amp; Government Collusiono,2022-12-11 23:59:58+00:00,1602090847604211712,,1463941366157758471,"{'neg': 0.302, 'neu': 0.603, 'pos': 0.095, 'compound': -0.802}",,,-0.802
513,"RT @karinamichelin: Elon Musk decidiu vir com tudo para desmascarar a farsa pandêmica e a farsa eleitoral americana. 
Nada mais ficará esco…",2022-12-11 23:59:58+00:00,1602090847297839104,,99182714,"{'neg': 0.232, 'neu': 0.768, 'pos': 0.0, 'compound': -0.6289}",,,-0.6289
514,"RT @krassenstein: Whatever your opinion is on COVID and Dr. Fauci, it’s incredibly irresponsible for a man with the reach and power of Elon…",2022-12-11 23:59:57+00:00,1602090846677266432,"Florida, USA",821945136,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Florida USA,United States,0.0
515,RT @ImSpeaking13: Elon Musk wants Fauci prosecuted bc he only believes in science when it means rushing Neuralink brain implant trials so t…,2022-12-11 23:59:57+00:00,1602090845301342215,,3085552673,"{'neg': 0.126, 'neu': 0.83, 'pos': 0.043, 'compound': -0.4754}",,,-0.4754
516,"Elon Musk seems to be taking lessons from the good old National Enquirer.
“Pope gives birth to Bigfoots baby.”
“Ali… https://t.co/dMrQC7SScN",2022-12-11 23:59:57+00:00,1602090843325825032,Somewhere with new in it.,1354943854244474881,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.3818}",Somewhere with new in it,,-0.3818
517,"RT @Booker4KY: My pronouns are he/him, and Elon Musk is inciting violence.",2022-12-11 23:59:56+00:00,1602090841719574528,,16031277,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4404}",,,0.4404
518,"RT @RBReich: Elon Musk and his enablers have turned this website into a torrent of ad hominem attacks, lies floated as jokes, and blatant m…",2022-12-11 23:59:56+00:00,1602090841514061825,"Vancouver Island, BC 🇨🇦",3372677836,"{'neg': 0.272, 'neu': 0.728, 'pos': 0.0, 'compound': -0.6249}",Vancouver Island BC,Canada,-0.6249
519,RT @realTuckFrumper: Alexander Vindman Calls For The Urgent Prosecution Of Elon Musk https://t.co/JSqlmLpkWe,2022-12-11 23:59:56+00:00,1602090841497079808,"St Charles, MO",1496693376,"{'neg': 0.199, 'neu': 0.732, 'pos': 0.07, 'compound': -0.5719}",St Charles MO,United States,-0.5719
520,RT @joncoopertweets: Who else thinks Elon Musk should apologize to Dr. Fauci — right after he apologizes to Paul Pelosi? ✋✋,2022-12-11 23:59:56+00:00,1602090841484525568,,1597241072350072833,"{'neg': 0.2, 'neu': 0.688, 'pos': 0.113, 'compound': -0.34}",,,-0.34
521,RT @mmpadellan: Elon Musk is now officially just as toxic as trump is. With way more money.,2022-12-11 23:59:56+00:00,1602090840964435968,,2557429591,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.4404}",,,0.4404
522,RT @JDCocchiarella: Elon Musk is showing all of us why we should tax the HELL out of billionaires.,2022-12-11 23:59:56+00:00,1602090840926482433,,780504954532356096,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
523,"@supadjdnb @KyleKulinski Its always ""___ follows"" ""___ liked"" or ""🗨 topic: Elon Musk"" the follow and topic ones are ALWAYS right wing",2022-12-11 23:59:56+00:00,1602090840561680384,,796016802543370242,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.7456}",,,-0.7456
524,"RT @Saahil_Desai: ""As right-wing troll memes go, it is Dad-level, 4chan–Clark Griswold stuff, which is to say it’s desperate engagement bai…",2022-12-11 23:59:56+00:00,1602090839269732352,United States,1435650159690452998,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.4215}",United States,United States,0.4215
525,https://t.co/SHqdpbP3PY : a8836fa9-7846-4c3e-a778-393b924cf827,2022-12-11 23:59:56+00:00,1602090838955261952,"Alsace, France",2669983818,"{'neg': 0.095, 'neu': 0.782, 'pos': 0.123, 'compound': 0.1779}",Alsace France,France,0.1779
526,RT @mmpadellan: Elon Musk is now officially just as toxic as trump is. With way more money.,2022-12-11 23:59:55+00:00,1602090837260787712,"Silly Philly, Chitown, NYC ",64734786,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Silly Philly Chitown NYC,,0.0
527,"RT @gpgomez: Once again, Elon Musk fails to understand he purchased a microblogging site. We're here to read short, pithy takes. A tweet th…",2022-12-11 23:59:55+00:00,1602090837147635715, USA,2151411331,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",USA,United States,0.0
528,"RT @RepMTG: Elon Musk fired 80% of Twitter’s useless workforce, and Twitter is thriving by removing child porn, exposing extreme censorship…",2022-12-11 23:59:55+00:00,1602090836853923841,FEMA Region 2 ,1445105609301532674,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.4215}",FEMA Region 2,Uganda,-0.4215
529,Elon Musk just pissed away $44m,2022-12-11 23:59:55+00:00,1602090836820656129,,1545910209138380800,"{'neg': 0.321, 'neu': 0.679, 'pos': 0.0, 'compound': -0.8176}",,,-0.8176
530,RT @MayoIsSpicyy: Rumor has it that Elon Musk can only get an errection if he thinks about Hitler and Trump naked.,2022-12-11 23:59:55+00:00,1602090836283514881,Somewhere...Mother Earth...,894497095167746048,"{'neg': 0.457, 'neu': 0.543, 'pos': 0.0, 'compound': -0.6369}",SomewhereMother Earth,,-0.6369
531,"RT @JeffreyGoldberg: ""Even as a far-right shitposter, Musk is hapless. Unlike somebody such as Donald Trump, who remains the Twitter troll…",2022-12-11 23:59:55+00:00,1602090836203905024,,1428730569957969920,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
532,"RT @laderechadiario: 🇺🇸 | Elon Musk llama a la detención del asesor de Salud de Biden, el Dr. Anthony Fauci: ""Mis pronombres son Enjuiciar…",2022-12-11 23:59:54+00:00,1602090833917919234,,406432085,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.34}",,,-0.34
533,"RT @RitchieTorres: Elon Musk wants to criminalize Anthony Fauci because he disagrees with him.  

Elon is no champion of free speech. https…",2022-12-11 23:59:54+00:00,1602090832869236737,California,2473321435,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",California,United States,0.0
534,@JudicialWatch @elonmusk @TomFitton I pray Elon Musk has good security protection....,2022-12-11 23:59:54+00:00,1602090832479199232,,3185636468,"{'neg': 0.152, 'neu': 0.606, 'pos': 0.242, 'compound': 0.5719}",,,0.5719
535,RT @bonchieredstate: They really want to throw Elon Musk in prison for making fun of them.,2022-12-11 23:59:54+00:00,1602090831678169092,My Imagination,1510962819101040649,"{'neg': 0.0, 'neu': 0.479, 'pos': 0.521, 'compound': 0.765}",My Imagination,Malaysia,0.765
536,"RT @OliviaTroye: Elon Musk is attacking Dr. Fauci. Is Mike Pence going to defend Fauci, who served the American people for decades &amp; was on…",2022-12-11 23:59:54+00:00,1602090831376437248,,1196256843292504064,"{'neg': 0.156, 'neu': 0.613, 'pos': 0.231, 'compound': 0.1513}",,,0.1513
537,"RT @biggestjoel: Have any of you actually read this article? Its so weird. Like it’s just a list of conservative things elon musk has done,…",2022-12-11 23:59:52+00:00,1602090825386803202,"New York, USA",3020506841,"{'neg': 0.111, 'neu': 0.889, 'pos': 0.0, 'compound': -0.4588}",New York USA,United States,-0.4588
538,"RT @unusual_whales: @elonmusk For those interested in all the following parts, 1-4x check the full artickes by Matt Taibbi, Bari Weiss and…",2022-12-11 23:59:52+00:00,1602090825353396226,TN,18818622,"{'neg': 0.083, 'neu': 0.814, 'pos': 0.103, 'compound': 0.1374}",TN,تونس,0.1374
539,"RT @RitchieTorres: Elon Musk wants to criminalize Anthony Fauci because he disagrees with him.  

Elon is no champion of free speech. https…",2022-12-11 23:59:52+00:00,1602090825260752896,,192340005,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4019}",,,0.4019
540,"RT @thebradfordfile: Elon Musk has done more for truth by calling out Hillary Clinton, Adam Schiff, and Dr. Fauci than any of his changes t…",2022-12-11 23:59:52+00:00,1602090823163813888,Ohio,752976067573473280,"{'neg': 0.152, 'neu': 0.606, 'pos': 0.242, 'compound': 0.5719}",Ohio,United States,0.5719
541,RT @__TEAM_USA: Who supports Elon Musk and his mission to expose corruption?,2022-12-11 23:59:51+00:00,1602090821385605120,"Georgia, USA",945750773568364544,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.3774}",Georgia USA,United States,0.3774
542,RT @MattWallace888: BREAKING: Elon Musk Just Said He’s About To EXPOSE EVERYTHING Regarding Twitter Covid Lies &amp; Government Collusiono,2022-12-11 23:59:51+00:00,1602090820286517249,,790750304908242944,"{'neg': 0.113, 'neu': 0.709, 'pos': 0.177, 'compound': 0.2263}",,,0.2263
543,RT @RSBNetwork: Trump calls on Elon Musk to release information leading up to 2020 election and deplatforming of his account: ‘Big moment i…,2022-12-11 23:59:51+00:00,1602090820110372864,,438525406,"{'neg': 0.232, 'neu': 0.768, 'pos': 0.0, 'compound': -0.6289}",,,-0.6289
544,RT @brianklaas: How incredibly embarrassing that the New York Times published a piece like 24 hours ago saying that it was difficult to dis…,2022-12-11 23:59:51+00:00,1602090819380461568,"Virginia, USA",776390741610340352,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Virginia USA,United States,0.0
545,"RT @thehill: ""Elon Musk shows shadow-banning of conservatives no conspiracy theory"" (@TheHillOpinion)  https://t.co/9KbK90GpMg https://t.co…",2022-12-11 23:59:51+00:00,1602090817824649217,"Juneau, AK",801883226746720256,"{'neg': 0.193, 'neu': 0.717, 'pos': 0.09, 'compound': -0.4391}",Juneau AK,United States,-0.4391
546,"RT @PuestoLoco: @RepAdamSchiff @RepMarkTakano MAGAfication of Twitter―
“Musk has experienced a ‘dramatic collapse of Tesla's share price,’…",2022-12-11 23:59:50+00:00,1602090815127490560,"Minnesota, USA",254391475,"{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.6808}",Minnesota USA,United States,-0.6808
547,RT @brianklaas: How incredibly embarrassing that the New York Times published a piece like 24 hours ago saying that it was difficult to dis…,2022-12-11 23:59:50+00:00,1602090815010078721,"New Orleans, LA",1121507443874369538,"{'neg': 0.165, 'neu': 0.722, 'pos': 0.113, 'compound': -0.25}",New Orleans LA,United States,-0.25
548,"RT @unusual_whales: Elon Musk has said he’d ""make an alternative phone"" if Google and Apple remove Twitter from their App Stores.

Would yo…",2022-12-11 23:59:50+00:00,1602090813600808960,,1601440085228097536,"{'neg': 0.193, 'neu': 0.717, 'pos': 0.09, 'compound': -0.4391}",,,-0.4391
549,RT @joncoopertweets: Who else thinks Elon Musk should apologize to Dr. Fauci — right after he apologizes to Paul Pelosi? ✋✋,2022-12-11 23:59:49+00:00,1602090813244067840,"Utah, USA",960758882007068672,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Utah USA,United States,0.0
550,RT @joncoopertweets: Who thinks Elon Musk should be banned from Twitter?,2022-12-11 23:59:49+00:00,1602090813063892992,,1469147864697905152,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.4404}",,,0.4404
551,RT @ChuckCallesto: Kari Lake Calls On Elon Musk To RELEASE ALL KATIE HOBBS TWITTER FILES and Unblock The Gateway Pundit's Twitter account..…,2022-12-11 23:59:49+00:00,1602090812728545282,"Virginia, USA",1594556574957289472,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4588}",Virginia USA,United States,-0.4588
552,RT @JDCocchiarella: Elon Musk is showing all of us why we should tax the HELL out of billionaires.,2022-12-11 23:59:49+00:00,1602090812254437377,,1595051876982169603,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,,0.0
553,"RT @RedState: Alexander Vindman Is in the Middle of a Mental Breakdown, Screaming About Goebbels and Elon Musk https://t.co/5d8jKltQiA",2022-12-11 23:59:49+00:00,1602090811797159936,An Undisclosed Bomb Shelter,355226992,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.7456}",An Undisclosed Bomb Shelter,,-0.7456
554,@Scott_Wiener Someone here made it a simple misdemeanor for knowingly giving HIV to someone and Elon Musk did not…,2022-12-11 23:59:48+00:00,1602090808168968192,Norcal,1562735906183778304,"{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.3818}",Norcal,Australia,-0.3818
555,"RT @OutraSilvoca: Você sabia? Na década de 90, enquanto ainda morava na África do Sul, Elon Musk bateu o recorde de speedrun de Sonic 2, pe…",2022-12-11 23:59:48+00:00,1602090807867150337,Recife,191450170,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.34}",Recife,Brasil,0.34
556,RT @plxmbloom: rerun #followtrick 18+ rt like to join promo gdm mutuals #anitwt #anirp 🔞 engenes exposing cancelled issue jungkook blackpin…,2022-12-11 23:59:48+00:00,1602090807720562688,eng/ina || 00L,1584204540852637696,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",engina  00L,,0.0
557,RT @AnonOpsSE: Elon Musk is a danger to humanity,2022-12-11 23:59:48+00:00,1602090806768197632,the space between,1160273953,"{'neg': 0.165, 'neu': 0.645, 'pos': 0.19, 'compound': 0.1531}",the space between,South Africa,0.1531
558,RT @AnonOpsSE: Elon Musk is a danger to humanity,2022-12-11 23:59:47+00:00,1602090803995856896,nederland,1447922062815805452,"{'neg': 0.327, 'neu': 0.673, 'pos': 0.0, 'compound': -0.5267}",nederland,Nederland,-0.5267
559,RT @DWUhlfelderLaw: It would’ve been easier for Elon Musk to just burn $44 billion,2022-12-11 23:59:47+00:00,1602090803295297538,Colorado and Points Left,1959892363,"{'neg': 0.327, 'neu': 0.673, 'pos': 0.0, 'compound': -0.5267}",Colorado and Points Left,,-0.5267
560,"RT @ProfessorF: @stillgray @elonmusk Yes. Elon Musk labelled it: ""Woke Mind Virus.""",2022-12-11 23:59:47+00:00,1602090802598977536,,1588783118416166912,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.4215}",,,0.4215
561,"RT @caslernoel: Elon Musk should become a pariah and everyone should do all they can to boycott any product he sells, including US Gov supp…",2022-12-11 23:59:47+00:00,1602090801416359942,,1600581075046121488,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}",,,0.4019
562,RT @dicktofel: Tony Fauci is a recipient of the Medal of Freedom and National Medal of Science (both from a Republican president); partial…,2022-12-11 23:59:47+00:00,1602090801013702656,,1281821707,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.3182}",,,-0.3182
563,RT @RpsAgainstTrump: I’ll take Dr. Fauci over Elon Musk every day of the week.,2022-12-11 23:59:46+00:00,1602090798979350535,,1597241072350072833,"{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.886}",,,0.886
564,"RT @MSNBC: It's an emerging reality that Twitter is being run as a dictatorship. And like any dictator, Elon Musk appears sensitive about h…",2022-12-11 23:59:46+00:00,1602090798874386433,Russia,40411516,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Russia,Россия,0.0
565,"RT @miguelg49123915: No que Elon Musk ya había corrido a todos aquí en Twitter Mexico ? 
Pues NO quedo el quita seguidores 🤷 
a ustedes les…",2022-12-11 23:59:46+00:00,1602090797276471298,Playa del Carmen QR,361442374,"{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3612}",Playa del Carmen QR,España,0.3612
566,"RT @EmmaRincon: Los progresistas ya están perdiendo la cabeza y están llamando TERRORISTA a Elon Musk. Esa siempre ha sido su estrategia, a…",2022-12-11 23:59:46+00:00,1602090796869730304,,4796522541,"{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.6289}",,,-0.6289
567,RT @ACTBrigitte: Elon Musk exposed the deep state.,2022-12-11 23:59:45+00:00,1602090793979842562,,18265308,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.34}",,,0.34
568,RT @brianklaas: How incredibly embarrassing that the New York Times published a piece like 24 hours ago saying that it was difficult to dis…,2022-12-11 23:59:44+00:00,1602090790905339904,Texas,26420504,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.0772}",Texas,United States,-0.0772
569,"RT @RitchieTorres: Elon Musk wants to criminalize Anthony Fauci because he disagrees with him.  

Elon is no champion of free speech. https…",2022-12-11 23:59:44+00:00,1602090789953503232,,766746595958353920,"{'neg': 0.193, 'neu': 0.717, 'pos': 0.09, 'compound': -0.4391}",,,-0.4391
